資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),発生地点,道路管理者区分,道路区分,道路構造,曲線半径,縦断勾配,トンネル番号,当事者車両台数,車両単独事故の対象物,臨時速度規制の有無,速度規制（臨時のみ）,トンネル延長距離,緯度,経度,発生日,発生時,color
本票,福井,中央,0159,負傷,0,1,00080,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,55～64歳,55～64歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,50,80,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,,,,,,,,,,,,,36.078507,136.245045,2020-08-20,12:52,blue
本票,福井,西,0011,負傷,0,1,20850,対象外,0000,205,昼－昼,雨,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,拡大－反射式,表示あり,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－路側帯,車両相互,65～74歳,25～34歳,貨物車－普通車,乗用車－軽自動車,自家用,自家用,貨物車,乗用車,40㎞／ｈ以下,50㎞／ｈ以下,80,26,小破,中破,その他,装備あり 作動,その他,その他,損傷なし,負傷,木,当日,,,,,,,,,,,,,36.006249,136.522469,2020-07-23,07:23,blue
本票,福井,西,0012,負傷,0,1,01580,対象外,0000,205,昼－昼,晴,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,カーブ・屈折－右－下り,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分なし,車両単独,45～54歳,不明,二輪車－自動二輪－小型二輪－401～750ｃｃ,物件等,自家用,対象外当事者,対象外当事者,対象外当事者,50㎞／ｈ以下,対象外当事者,10,00,中破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,日,その他,,,,,,,,,,,,,35.879907,136.734612,2020-08-02,11:20,blue
本票,福井,東,0005,負傷,0,1,10240,対象外,0000,206,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,75歳以上,55～64歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,80,10,大破,大破,装備あり 作動,装備あり 作動,装備あり 作動,その他,損傷なし,負傷,土,その他,,,,,,,,,,,,,36.051121,136.506860,2020-08-08,14:00,blue
本票,福井,江別,0052,負傷,0,1,00080,上,3984,210,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,65～74歳,貨物車－大型車,貨物車－中型車,事業用,事業用,貨物車,貨物車,指定の速度規制なし等,指定の速度規制なし等,30,10,小破,中破,その他,その他,その他,その他,負傷,損傷なし,火,その他,,,,,,,,,,,,,36.152749,136.264696,2020-07-21,11:28,blue
本票,福井,江別,0053,負傷,0,2,20770,対象外,0000,210,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－下り,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,35～44歳,55～64歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,40㎞／ｈ以下,15,47,小破,中破,その他,その他,その他,その他,損傷なし,負傷,日,その他,,,,,,,,,,,,,36.125801,136.239754,2020-07-12,09:45,blue
本票,福井,江別,0054,負傷,0,1,10350,対象外,0000,210,昼－暮,曇,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,75歳以上,乗用車－普通車,貨物車－普通車,自家用,自家用,乗用車,貨物車,指定の速度規制なし等,指定の速度規制なし等,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,木,その他,,,,,,,,,,,,,36.184333,136.221796,2020-07-30,18:24,blue
本票,福井,江別,0055,負傷,0,1,20170,対象外,0000,210,昼－昼,曇,非市街地,舗装－凍結,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,25～34歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,,,,,,,,,,,,,36.115574,136.265912,2020-02-06,08:07,blue
本票,福井,江別,0056,負傷,0,1,20770,対象外,0000,210,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,45～54歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,80,10,小破,損壊なし,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,,,,,,,,,,,,,36.125820,136.240455,2020-07-30,15:53,blue
本票,福井,江別,0057,負傷,0,2,10290,対象外,0000,210,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,拡大－反射式,表示あり,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,0～24歳,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,20㎞／ｈ以下,60㎞／ｈ以下,10,10,小破,小破,その他,装備あり 作動,その他,装備あり 作動,損傷なし,負傷,火,その他,,,,,,,,,,,,,36.157544,136.189467,2020-08-18,12:34,blue
本票,福井,江別,0058,負傷,0,1,10350,対象外,0000,210,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,65～74歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,50,70,小破,中破,その他,その他,その他,その他,損傷なし,負傷,金,その他,,,,,,,,,,,,,36.172638,136.220813,2020-08-14,11:25,blue
本票,福井,江別,0059,負傷,0,1,37000,対象外,0000,210,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－路側帯,車両相互,0～24歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,50,60,小破,小破,その他,その他,その他,その他,負傷,損傷なし,木,その他,,,,,,,,,,,,,36.141978,136.250395,2020-08-06,07:35,blue
本票,福井,江別,0060,負傷,0,1,37000,対象外,0000,210,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分なし,車両相互,65～74歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,20,中破,中破,装備あり 作動,その他,その他,その他,損傷なし,負傷,火,その他,,,,,,,,,,,,,36.113995,136.269235,2020-08-11,08:08,blue
本票,福井,千歳,0017,負傷,0,1,20810,対象外,0000,208,昼－昼,雨,非市街地,舗装－湿潤,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,カーブ・屈折－右－下り,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分なし,車両相互,65～74歳,55～64歳,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,30㎞／ｈ以下,30㎞／ｈ以下,50,50,中破,中破,装備あり 作動,装備あり 作動,その他,その他,負傷,損傷なし,土,その他,,,,,,,,,,,,,36.262095,136.215706,2020-07-11,08:35,blue
本票,福井,千歳,0018,負傷,0,1,37000,対象外,0000,208,昼－昼,晴,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分なし,車両相互,0～24歳,55～64歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,20㎞／ｈ以下,20㎞／ｈ以下,40,10,小破,小破,その他,装備あり 作動,その他,その他,損傷なし,負傷,日,その他,,,,,,,,,,,,,36.224249,136.195498,2020-07-26,16:54,blue
本票,福井,つがる,0050,負傷,0,1,21110,対象外,0000,207,昼－昼,雨,非市街地,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,75歳以上,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,50,30,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.962928,136.211058,2020-06-26,10:46,blue
本票,福井,つがる,0051,負傷,0,1,37000,対象外,0000,207,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,35～44歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,70,50,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,35.969143,136.195246,2020-08-03,07:48,blue
本票,福井,つがる,0052,負傷,0,1,21540,対象外,0000,207,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,拡大－反射式,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,65～74歳,45～54歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,50㎞／ｈ以下,40,10,中破,中破,その他,装備あり 作動,その他,その他,損傷なし,負傷,木,その他,,,,,,,,,,,,,35.984068,136.185647,2020-08-06,09:28,blue
本票,福井,つがる,0053,負傷,0,1,37000,対象外,0000,207,昼－明,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,対象外当事者,その他,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,人対車両,45～54歳,75歳以上,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.946222,136.187286,2020-08-14,06:00,blue
本票,福井,つがる,0054,負傷,0,2,37000,対象外,0000,423,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示あり,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,65～74歳,65～74歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,25,中破,中破,装備あり 作動,その他,その他,その他,負傷,損傷なし,金,その他,,,,,,,,,,,,,35.991516,136.108860,2020-08-14,10:46,blue
本票,福井,つがる,0055,負傷,0,1,37000,対象外,0000,207,夜－暮,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,65～74歳,0～24歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,40㎞／ｈ以下,10,51,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,,,,,,,,,,,,,35.972269,136.178685,2020-08-19,19:12,blue
本票,福井,つがる,0056,負傷,0,1,21540,対象外,0000,207,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示あり,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,指定の速度規制なし等,10,20,小破,中破,装備あり 作動,その他,その他,その他,負傷,損傷なし,木,その他,,,,,,,,,,,,,35.938850,136.167321,2020-08-20,17:07,blue
本票,福井,つがる,0057,負傷,0,1,20060,対象外,0000,207,昼－昼,晴,非市街地,舗装－乾燥,単路－橋,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,中破,その他,装備あり 作動,その他,その他,負傷,損傷なし,金,その他,,,,,,,,,,,,,35.945806,136.144438,2020-08-14,08:29,blue
本票,福井,つがる,0058,負傷,0,1,37000,対象外,0000,207,昼－暮,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,0～24歳,75歳以上,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,20㎞／ｈ以下,30㎞／ｈ以下,20,10,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,,,,,,,,,,,,,35.955565,136.150423,2020-08-16,17:47,blue
本票,福井,つがる,0059,負傷,0,1,20070,対象外,0000,207,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,0～24歳,25～34歳,貨物車－準中型車,二輪車－自動二輪－小型二輪－751ｃｃ以上,自家用,自家用,貨物車,対象外当事者,40㎞／ｈ以下,50㎞／ｈ以下,10,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,,,,,,,,,,,,,35.948319,136.223280,2020-08-15,12:14,blue
本票,福井,つがる,0060,負傷,0,1,21140,対象外,0000,207,昼－昼,雨,市街地－その他,舗装－湿潤,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.939445,136.192078,2020-08-28,17:11,blue
本票,福井,美唄,0035,負傷,0,1,21540,対象外,0000,209,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,35～44歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,20㎞／ｈ以下,対象外当事者,10,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,,,,,,,,,,,,,35.931641,136.163605,2020-07-21,17:36,blue
本票,福井,美唄,0036,負傷,0,1,99000,対象外,0000,209,昼－昼,晴,市街地－人口集中,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分なし,車両相互,25～34歳,65～74歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,60,30,小破,小破,その他,その他,その他,その他,損傷なし,損傷なし,水,その他,,,,,,,,,,,,,35.894030,136.164437,2020-06-24,07:45,blue
本票,福井,砂川,0062,負傷,0,1,99000,対象外,0000,442,昼－昼,晴,非市街地,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分なし,車両相互,55～64歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,60,60,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,,,,,,,,,,,,,35.602542,135.928039,2020-08-02,13:55,blue
本票,福井,砂川,0063,負傷,0,1,21500,対象外,0000,202,昼－昼,雨,市街地－その他,舗装－湿潤,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,25～34歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,35.648243,136.066997,2020-07-27,17:29,blue
本票,福井,砂川,0064,負傷,0,2,00080,下,0000,202,夜－暮,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,65～74歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.631293,136.071542,2020-08-07,19:00,blue
本票,福井,砂川,0065,負傷,0,3,01610,下,1619,202,昼－暮,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,45～54歳,25～34歳,貨物車－大型車,貨物車－普通車,事業用,自家用,貨物車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,00,00,損壊なし,損壊なし,その他,その他,その他,その他,損傷なし,負傷,土,その他,,,,,,,,,,,,,35.577141,136.101151,2020-08-15,18:33,blue
本票,福井,砂川,0066,負傷,0,1,00080,上,4572,202,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,人対車両,45～54歳,0～24歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,80,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,,,,,,,,,,,,,35.705743,136.084268,2020-08-03,16:00,blue
本票,福井,砂川,0067,負傷,0,2,00270,下,0072,442,昼－昼,曇,非市街地,舗装－乾燥,単路－トンネル,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,50,50,中破,中破,装備あり 作動,装備あり 作動,その他,その他,負傷,損傷なし,月,その他,,,,,,,,,,,,,35.632169,136.003851,2020-07-27,12:35,blue
本票,福井,砂川,0068,負傷,0,1,00080,下,4547,202,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,25～34歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,50㎞／ｈ以下,60,80,小破,小破,その他,その他,その他,その他,負傷,損傷なし,水,その他,,,,,,,,,,,,,35.649242,136.072376,2020-08-19,08:59,blue
本票,福井,砂川,0069,負傷,0,1,00270,上,0000,202,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分あり－縁石・ブロック等,人対車両,25～34歳,不明,歩行者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,00,00,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,土,その他,,,,,,,,,,,,,35.633649,136.052686,2020-08-22,16:26,blue
本票,福井,砂川,0070,負傷,0,1,00080,上,4657,202,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,0～24歳,55～64歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,,,,,,,,,,,,,35.640836,136.070953,2020-08-19,15:08,blue
本票,福井,砂川,0071,負傷,0,1,37000,対象外,0000,202,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分なし,車両相互,55～64歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,70,40,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,35.649521,136.043512,2020-08-24,08:50,blue
本票,福井,砂川,0075,負傷,0,2,99000,対象外,0000,202,昼－昼,晴,市街地－その他,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分なし,車両相互,65～74歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,50,60,小破,小破,その他,その他,その他,その他,負傷,損傷なし,日,その他,,,,,,,,,,,,,35.636267,136.048574,2020-08-30,11:56,blue
本票,福井,砂川,0076,負傷,0,1,37000,対象外,0000,202,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－下り,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,80,20,小破,小破,その他,その他,その他,その他,損傷なし,損傷なし,日,その他,,,,,,,,,,,,,35.643538,136.029877,2020-08-02,08:15,blue
本票,福井,三戸,0017,負傷,0,2,10280,対象外,0000,481,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点滅－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,75歳以上,35～44歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,,,,,,,,,,,,,35.505169,135.506794,2020-08-04,12:50,blue
