資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,愛媛,岩見沢,0281,負傷,0,1,37000,対象外,0000,201,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,15,9,交差点内,規制なし,4,2,車両相互,35～44歳,45～54歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,指定の速度規制なし等,70,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.828198,132.764513,2020-06-22,17:51,blue
本票,愛媛,岩見沢,0282,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,15,9,交差点内,規制なし,4,2,車両相互,55～64歳,35～44歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,指定の速度規制なし等,10,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.838598,132.755895,2020-05-24,09:50,blue
本票,愛媛,岩見沢,0283,負傷,0,1,01962,対象外,0000,201,昼－昼,雨,市街地－人口集中,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,0～24歳,55～64歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,33.841638,132.758589,2020-07-06,13:24,blue
本票,愛媛,岩見沢,0284,負傷,0,1,00560,上,2933,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,1,2,車両相互,35～44歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,10,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.834903,132.758737,2020-07-05,14:28,blue
本票,愛媛,岩見沢,0285,負傷,0,1,25470,対象外,0000,201,夜－夜,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両単独,0～24歳,不明,乗用車－軽自動車,物件等,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,00,大破,対象外当事者,装備あり 作動,対象外当事者,その他,対象外当事者,損傷なし,対象外当事者,火,その他,33.827083,132.788503,2020-06-30,02:10,blue
本票,愛媛,岩見沢,0286,負傷,0,1,99000,対象外,0000,201,夜－夜,晴,市街地－その他,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,車両相互,45～54歳,55～64歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,51,63,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,33.856165,132.746118,2020-06-21,21:04,blue
本票,愛媛,岩見沢,0287,負傷,0,1,37000,対象外,0000,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,3,車両相互,45～54歳,0～24歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,52,14,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.829336,132.739328,2020-06-10,09:18,blue
本票,愛媛,岩見沢,0288,負傷,0,1,01960,上,0019,201,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,1,2,車両相互,55～64歳,45～54歳,貨物車－軽自動車,二輪車－原付自転車,自家用,自家用,貨物車,対象外当事者,40㎞／ｈ以下,指定の速度規制なし等,40,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.856609,132.759239,2020-07-03,16:48,blue
本票,愛媛,岩見沢,0289,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,5,3,車両相互,35～44歳,45～54歳,貨物車－軽自動車,二輪車－原付自転車,自家用,自家用,貨物車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,40,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.824461,132.751284,2020-06-24,11:18,blue
本票,愛媛,岩見沢,0290,負傷,0,1,37000,対象外,0000,201,夜－夜,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,08,21,15,9,交差点内,規制なし,5,4,車両相互,65～74歳,0～24歳,乗用車－普通車,二輪車－自動二輪－小型二輪－251～400cc,事業用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,40㎞／ｈ以下,81,40,中破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.856313,132.761929,2020-06-25,00:12,blue
本票,愛媛,岩見沢,0291,負傷,0,1,25000,対象外,0000,201,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,14,9,交差点内,規制なし,5,2,車両相互,25～34歳,35～44歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,指定の速度規制なし等,10,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.815643,132.729166,2020-07-03,09:55,blue
本票,愛媛,岩見沢,0292,負傷,0,1,01963,上,0000,201,昼－昼,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,25～34歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,土,その他,33.829483,132.744018,2020-06-27,17:05,blue
本票,愛媛,岩見沢,0293,負傷,0,1,37000,対象外,0000,201,昼－昼,雨,市街地－その他,舗装－湿潤,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,2,車両相互,45～54歳,35～44歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,20㎞／ｈ以下,対象外当事者,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.837637,132.786852,2020-07-10,08:16,blue
本票,愛媛,岩見沢,0294,負傷,0,1,00560,下,0000,201,夜－夜,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,1,2,車両相互,45～54歳,65～74歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.831197,132.758701,2020-07-07,22:12,blue
本票,愛媛,岩見沢,0295,負傷,0,1,25470,対象外,0000,201,夜－夜,曇,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,15,9,交差点内,規制なし,4,2,車両相互,35～44歳,35～44歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,40㎞／ｈ以下,40㎞／ｈ以下,10,50,小破,小破,その他,その他,その他,その他,負傷,損傷なし,火,その他,33.837555,132.779634,2020-07-14,21:49,blue
本票,愛媛,岩見沢,0296,負傷,0,1,37000,対象外,0000,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,15,9,交差点内,規制なし,1,3,車両相互,65～74歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,50,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.833165,132.748818,2020-07-11,12:24,blue
本票,愛媛,岩見沢,0297,負傷,0,1,37210,対象外,0000,201,夜－夜,曇,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,0～24歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,30,11,小破,小破,その他,その他,その他,その他,負傷,損傷なし,日,その他,33.835010,132.769355,2020-07-05,02:01,blue
本票,愛媛,岩見沢,0298,負傷,0,1,14660,対象外,0000,201,夜－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,19,9,交差点内,規制なし,1,2,車両相互,55～64歳,25～34歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,52,41,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.847435,132.775801,2020-05-24,20:00,blue
本票,愛媛,岩見沢,0299,負傷,0,1,37000,対象外,0000,201,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,5,3,車両相互,25～34歳,25～34歳,乗用車－普通車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,50,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.832754,132.791385,2020-07-14,07:31,blue
本票,愛媛,岩見沢,0300,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,14,9,交差点内,規制なし,5,4,車両相互,35～44歳,35～44歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,指定の速度規制なし等,10,20,中破,大破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.822857,132.745294,2020-05-30,08:35,blue
本票,愛媛,岩見沢,0301,負傷,0,1,01960,上,0052,201,夜－暮,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,25～34歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,大破,中破,その他,装備あり 作動,その他,その他,負傷,損傷なし,月,その他,33.884076,132.751966,2020-07-13,19:45,blue
本票,愛媛,岩見沢,0302,負傷,0,1,25470,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,25～34歳,35～44歳,乗用車－普通車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,52,10,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.832577,132.782809,2020-07-17,07:20,blue
本票,愛媛,岩見沢,0303,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,9,その他,規制なし,5,2,車両単独,75歳以上,不明,軽車両－自転車,相手なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,10,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,木,その他,33.841281,132.784937,2020-04-30,16:00,blue
本票,愛媛,岩見沢,0304,負傷,0,1,37000,対象外,0000,201,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,22,09,22,11,9,交差点内,規制なし,5,4,車両相互,45～54歳,25～34歳,乗用車－普通車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,前日,33.824721,132.745337,2020-07-22,09:26,blue
本票,愛媛,岩見沢,0305,負傷,0,1,37520,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,45～54歳,25～34歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.834916,132.744431,2020-07-25,11:40,blue
本票,愛媛,岩見沢,0306,負傷,0,1,01962,上,0024,201,昼－昼,雨,市街地－人口集中,舗装－湿潤,単路－橋,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,1,4,車両相互,35～44歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,33.848902,132.746376,2020-07-07,10:08,blue
本票,愛媛,岩見沢,0307,負傷,0,1,25390,対象外,0000,201,夜－暮,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,5,3,車両相互,45～54歳,25～34歳,乗用車－普通車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,40㎞／ｈ以下,50,20,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.817529,132.734704,2020-07-26,20:10,blue
本票,愛媛,岩見沢,0308,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,11,9,交差点内,規制なし,5,4,車両相互,35～44歳,75歳以上,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.817381,132.747603,2020-07-16,12:46,blue
本票,愛媛,岩見沢,0309,負傷,0,1,01960,上,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,35～44歳,不明,軽車両－自転車,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,20,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,水,その他,33.863730,132.758996,2020-06-24,17:10,blue
本票,愛媛,岩見沢,0310,負傷,0,1,01960,上,0050,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,1,2,車両相互,45～54歳,55～64歳,乗用車－軽自動車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,50㎞／ｈ以下,00,00,損壊なし,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.882039,132.752033,2020-07-05,11:51,blue
本票,愛媛,岩見沢,0311,負傷,0,1,37000,対象外,0000,201,夜－夜,雨,市街地－人口集中,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,5,3,人対車両,75歳以上,0～24歳,二輪車－原付自転車,歩行者,自家用,対象外当事者,対象外当事者,対象外当事者,指定の速度規制なし等,対象外当事者,20,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,損傷なし,負傷,金,その他,33.848181,132.766072,2020-06-19,01:48,blue
本票,愛媛,岩見沢,0312,負傷,0,1,03170,上,0000,201,昼－昼,雨,非市街地,舗装－湿潤,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,3,単路（交差点付近を含む）,規制なし,4,3,車両相互,25～34歳,35～44歳,貨物車－準中型車,乗用車－普通車,自家用,自家用,貨物車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,20,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,当日,33.893014,132.841989,2020-07-24,16:04,blue
本票,愛媛,岩見沢,0313,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,3,車両相互,35～44歳,45～54歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,50,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.829305,132.794433,2020-07-17,08:10,blue
本票,愛媛,栗山,0119,負傷,0,2,25770,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,1,単路（交差点付近を含む）,規制なし,4,2,車両相互,55～64歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,58,40,中破,中破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.879940,132.721518,2020-06-24,14:16,blue
本票,愛媛,栗山,0120,負傷,0,1,37000,対象外,0000,201,昼－暮,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,22,14,9,交差点内,規制なし,5,3,車両相互,0～24歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.849413,132.734202,2020-06-26,18:40,blue
本票,愛媛,栗山,0121,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,非市街地,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,35～44歳,35～44歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,20,中破,大破,その他,その他,その他,その他,損傷なし,負傷,木,その他,33.931050,132.769165,2020-07-02,14:22,blue
本票,愛媛,栗山,0122,負傷,0,1,25000,対象外,0000,201,昼－暮,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,22,09,22,15,9,交差点内,規制なし,2,2,車両相互,0～24歳,55～64歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,40㎞／ｈ以下,80,60,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.853211,132.719283,2020-07-01,19:06,blue
本票,愛媛,栗山,0123,負傷,0,1,14100,対象外,0000,201,昼－暮,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,14,9,交差点内,規制なし,5,3,車両相互,35～44歳,75歳以上,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.828064,132.715516,2020-07-02,18:25,blue
本票,愛媛,栗山,0124,負傷,0,4,01960,上,0000,201,昼－暮,雨,非市街地,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,45～54歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,10,13,中破,中破,その他,その他,その他,その他,損傷なし,負傷,金,その他,33.927121,132.762547,2020-07-03,18:28,blue
本票,愛媛,栗山,0125,負傷,0,1,14210,対象外,0000,201,昼－昼,曇,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,15,9,交差点内,規制なし,4,2,車両相互,75歳以上,55～64歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,40㎞／ｈ以下,指定の速度規制なし等,80,50,小破,小破,その他,その他,その他,その他,損傷なし,負傷,土,その他,33.867599,132.718106,2020-07-11,13:15,blue
本票,愛媛,栗山,0126,負傷,0,2,37000,対象外,0000,201,昼－昼,曇,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,5,4,車両相互,45～54歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,20,10,小破,小破,その他,装備あり 作動,その他,その他,負傷,負傷,金,その他,33.864944,132.727529,2020-06-19,08:00,blue
本票,愛媛,栗山,0127,負傷,0,1,25000,対象外,0000,201,昼－昼,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,17,9,交差点内,規制なし,2,2,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,指定の速度規制なし等,10,20,中破,中破,装備あり 作動,その他,その他,その他,損傷なし,負傷,月,その他,33.896923,132.748439,2020-07-13,10:44,blue
本票,愛媛,栗山,0128,負傷,0,1,14320,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,14,9,交差点内,規制なし,2,2,車両相互,55～64歳,35～44歳,乗用車－普通車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,10,10,中破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.857299,132.712817,2020-07-17,17:07,blue
本票,愛媛,栗山,0129,負傷,0,1,37000,対象外,0000,201,昼－昼,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,22,15,9,交差点内,規制なし,4,3,車両相互,35～44歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,40,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,日,その他,33.864602,132.710730,2020-06-14,13:50,blue
本票,愛媛,栗山,0130,負傷,0,1,14400,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,22,14,9,交差点内,規制なし,5,3,車両相互,55～64歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,40,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.865977,132.724115,2020-07-20,07:25,blue
本票,愛媛,栗山,0131,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,15,9,交差点内,規制なし,5,4,車両相互,55～64歳,25～34歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,指定の速度規制なし等,50,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.822283,132.732295,2020-07-19,07:30,blue
本票,愛媛,つがる,0010,死亡,1,0,14060,対象外,0049,386,昼－昼,曇,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,2,単路（交差点付近を含む）,規制なし,4,3,車両単独,45～54歳,不明,二輪車－自動二輪－原付二種－51～125cc,物件等,自家用,対象外当事者,対象外当事者,対象外当事者,40㎞／ｈ以下,対象外当事者,20,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,死亡,対象外当事者,木,当日,33.721837,133.106179,2020-07-23,14:57,red
本票,愛媛,野辺地,0043,死亡,1,0,37000,対象外,0000,401,昼－昼,曇,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,6,単路（交差点付近を含む）,規制なし,5,4,車両単独,75歳以上,不明,軽車両－自転車,相手なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,20,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,死亡,対象外当事者,日,その他,33.792474,132.762862,2020-07-05,17:10,red
本票,愛媛,野辺地,0044,負傷,0,1,00560,下,2860,401,昼－昼,曇,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,45～54歳,0～24歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,指定の速度規制なし等,84,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.785918,132.715055,2020-06-26,09:47,blue
